date,time,latitude,longitude,rainfall_1h,rainfall_3h,rainfall_6h,rainfall_12h,rainfall_24h,rainfall_72h,river_level,river_level_lag1,river_level_lag3,river_level_lag6,river_level_lag12,river_discharge,temperature,humidity,pressure,wind_speed,elevation,distance_from_river,historical_flood_count,population,flood_probability,flood_risk
2020-02-01,06:00:00,16.34,80.9,7.47,17.4,27.85,35.58,65.01,96.7,7.726,8.064,8.439,9.706,13.8,38394.75,27.06,65.03,1006.9,6.33,19.3,3.1,8,14670,0.0242,LOW
2020-02-01,12:00:00,16.4,80.96,2.25,5.23,14.38,27.87,33.0,74.98,7.255,7.726,8.689,8.923,12.904,25815.17,22.28,79.75,1010.62,6.88,11.9,1.6,4,22100,0.0131,LOW
2020-02-01,18:00:00,16.46,81.02,5.54,12.7,17.67,33.94,63.05,200.16,7.271,7.255,8.064,8.379,11.883,34051.63,31.52,69.76,1008.61,5.73,28.4,6.2,6,7650,0.0247,LOW
2020-02-02,00:00:00,16.52,81.08,6.79,15.15,19.41,19.59,54.31,137.26,7.143,7.271,7.726,8.439,11.284,32399.51,26.68,72.99,1004.37,6.3,16.5,2.4,10,17400,0.0144,LOW
2020-02-02,06:00:00,16.58,81.14,8.79,10.21,24.48,41.86,74.5,143.76,7.224,7.143,7.255,8.689,10.333,38797.55,25.03,74.1,1003.46,9.68,22.7,4.1,4,10900,0.037,LOW
2020-02-02,12:00:00,16.1,80.65,2.2,5.16,17.37,33.94,50.52,199.57,7.103,7.224,7.271,8.064,10.268,32183.98,27.8,78.58,999.65,7.58,18.2,2.1,6,12450,0.038,LOW
2020-02-02,18:00:00,16.14,80.71,2.73,11.01,23.08,46.41,93.84,186.91,7.079,7.103,7.143,7.726,9.706,44156.9,29.64,73.6,1000.38,9.6,21.4,3.7,6,8320,0.0452,LOW
2020-02-03,00:00:00,16.18,80.75,1.56,1.56,5.6,5.6,13.85,52.46,6.444,7.079,7.224,7.255,8.923,16515.23,30.07,79.04,1009.58,9.61,14.7,1.2,10,15620,0.0139,LOW
2020-02-03,06:00:00,16.22,80.8,1.35,5.4,14.73,36.5,89.21,221.55,6.48,6.444,7.103,7.271,8.379,41945.09,30.98,75.24,1003.98,6.42,12.8,2.8,4,19850,0.0458,LOW
2020-02-03,12:00:00,16.28,80.84,3.03,11.03,22.47,49.41,66.32,243.86,6.383,6.48,7.079,7.143,8.439,35542.45,23.87,83.18,1004.09,6.53,25.1,5.4,8,9130,0.0166,LOW
2020-02-03,18:00:00,16.34,80.9,7.14,15.76,20.01,43.24,58.02,174.38,6.311,6.383,6.444,7.224,8.689,32545.94,27.21,74.97,1009.33,7.29,19.3,3.1,7,14670,0.0273,LOW
2020-02-04,00:00:00,16.4,80.96,4.56,9.98,21.36,45.18,80.13,158.07,6.208,6.311,6.48,7.103,8.064,40049.4,29.67,72.96,1000.61,9.65,11.9,1.6,8,22100,0.0606,LOW
2020-02-04,06:00:00,16.46,81.02,7.28,24.85,57.66,90.74,146.54,500.49,6.937,6.208,6.383,7.079,7.726,63923.75,27.81,63.95,1009.14,10.26,28.4,6.2,6,7650,0.3734,MODERATE
2020-02-04,12:00:00,16.52,81.08,0.85,6.53,18.47,38.29,69.51,191.42,7.063,6.937,6.311,6.444,7.255,38637.92,26.13,87.47,1010.28,9.23,16.5,2.4,8,17400,0.0592,LOW
2020-02-04,18:00:00,16.58,81.14,0.95,11.63,20.77,41.83,59.39,169.87,7.129,7.063,6.208,6.48,7.271,32863.02,24.51,80.29,1009.15,6.04,22.7,4.1,8,10900,0.0315,LOW
2020-02-05,00:00:00,16.1,80.65,2.89,7.73,10.98,10.98,15.0,15.0,6.44,7.129,6.937,6.383,7.143,15928.55,23.26,73.77,1004.81,10.68,18.2,2.1,6,12450,0.01,LOW
2020-02-05,06:00:00,16.14,80.71,8.95,22.67,41.08,58.67,65.87,184.39,6.523,6.44,7.063,6.311,7.224,33589.19,26.21,78.36,1007.59,14.78,21.4,3.7,3,8320,0.0269,LOW
2020-02-05,12:00:00,16.18,80.75,2.76,2.76,13.76,21.75,43.98,116.05,6.681,6.523,7.129,6.208,7.103,27330.46,29.69,77.37,1002.8,6.8,14.7,1.2,4,15620,0.01,LOW
2020-02-05,18:00:00,16.22,80.8,1.92,7.32,11.17,19.37,40.8,91.96,6.745,6.681,6.44,6.937,7.079,25021.61,31.88,75.6,1007.98,4.26,12.8,2.8,5,19850,0.0177,LOW
2020-02-06,00:00:00,16.28,80.84,1.59,2.15,2.15,5.04,5.04,9.68,6.057,6.745,6.523,7.063,6.444,11853.64,27.88,79.36,1008.77,5.61,25.1,5.4,8,9130,0.01,LOW
2020-02-06,06:00:00,16.34,80.9,3.93,8.7,12.66,19.59,31.69,91.91,5.337,6.057,6.681,7.129,6.48,20098.57,22.08,63.83,1004.83,9.19,19.3,3.1,10,14670,0.01,LOW
2020-02-06,12:00:00,16.4,80.96,2.01,5.58,14.5,26.24,26.24,120.0,5.092,5.337,6.745,6.44,6.383,17692.61,23.58,74.74,1007.82,5.82,11.9,1.6,6,22100,0.0131,LOW
2020-02-06,18:00:00,16.46,81.02,9.32,17.31,39.06,64.55,108.28,257.39,5.471,5.092,6.057,6.523,6.311,48002.01,26.57,76.16,1007.27,8.68,28.4,6.2,9,7650,0.0677,LOW
2020-02-07,00:00:00,16.52,81.08,6.27,16.25,32.36,74.83,112.72,295.73,5.788,5.471,5.337,6.681,6.208,50230.09,25.2,69.04,1005.31,5.16,16.5,2.4,8,17400,0.0777,LOW
2020-02-07,06:00:00,16.58,81.14,0.31,0.89,6.21,12.9,30.27,56.86,5.359,5.788,5.092,6.745,6.937,19510.62,29.05,75.13,1010.92,5.28,22.7,4.1,5,10900,0.01,LOW
2020-02-07,12:00:00,16.1,80.65,8.1,19.46,24.11,41.9,78.68,200.06,5.538,5.359,5.471,6.057,7.063,38535.48,28.87,84.06,1013.63,10.07,18.2,2.1,8,12450,0.0368,LOW
2020-02-07,18:00:00,16.14,80.71,3.53,8.45,14.88,22.67,36.41,120.07,5.067,5.538,5.788,5.337,7.129,20830.91,27.57,69.1,1008.12,7.66,21.4,3.7,11,8320,0.01,LOW
2020-02-08,00:00:00,16.18,80.75,4.9,6.97,14.58,32.76,47.15,129.86,4.985,5.067,5.359,5.092,6.44,23913.73,26.85,71.44,1011.27,7.89,14.7,1.2,8,15620,0.0148,LOW
2020-02-08,06:00:00,16.22,80.8,1.23,1.23,4.45,20.01,22.26,60.18,4.632,4.985,5.538,5.471,6.523,15879.33,27.13,79.23,1005.75,8.48,12.8,2.8,7,19850,0.01,LOW
2020-02-08,12:00:00,16.28,80.84,1.59,4.34,11.53,27.11,39.22,87.08,4.459,4.632,5.067,5.788,6.681,21334.29,29.55,84.27,1006.37,6.35,25.1,5.4,6,9130,0.01,LOW
2020-02-08,18:00:00,16.34,80.9,3.45,12.71,30.57,58.15,127.09,359.63,5.348,4.459,4.985,5.359,6.745,54771.1,27.45,86.34,1004.38,12.6,19.3,3.1,6,14670,0.104,LOW
2020-02-09,00:00:00,16.4,80.96,7.98,24.93,42.13,80.5,109.42,240.48,6.046,5.348,4.632,5.538,6.057,48610.86,30.32,72.4,1011.53,5.1,11.9,1.6,6,22100,0.077,LOW
2020-02-09,06:00:00,16.46,81.02,8.44,19.91,36.21,55.36,88.08,224.64,6.409,6.046,4.459,5.067,5.337,44350.14,27.86,78.06,1006.27,6.16,28.4,6.2,6,7650,0.0313,LOW
2020-02-09,12:00:00,16.52,81.08,4.64,7.17,7.17,19.39,33.05,94.51,5.995,6.409,5.348,4.985,5.092,23479.24,27.76,76.1,1000.88,8.9,16.5,2.4,8,17400,0.0109,LOW
2020-02-09,18:00:00,16.58,81.14,1.51,4.6,10.91,17.51,17.51,45.7,5.399,5.995,6.046,4.632,5.471,15979.09,20.6,74.3,1003.32,3.97,22.7,4.1,7,10900,0.01,LOW
2020-02-10,00:00:00,16.1,80.65,1.55,4.85,6.91,10.93,10.93,44.53,4.99,5.399,6.409,4.459,5.788,11092.92,28.15,74.6,1005.86,9.58,18.2,2.1,5,12450,0.01,LOW
2020-02-10,06:00:00,16.14,80.71,4.74,12.09,32.29,42.46,67.56,215.98,4.919,4.99,5.995,5.348,5.359,30244.7,26.1,80.82,1014.94,6.51,21.4,3.7,3,8320,0.022,LOW
2020-02-10,12:00:00,16.18,80.75,2.03,7.28,9.4,12.74,28.78,80.57,4.484,4.919,5.399,6.046,5.538,20335.41,28.98,86.68,1012.63,10.34,14.7,1.2,5,15620,0.01,LOW
2020-02-10,18:00:00,16.22,80.8,5.63,12.77,26.75,40.45,71.58,200.6,4.551,4.484,4.99,6.409,5.067,33472.7,26.08,64.4,1003.2,12.83,12.8,2.8,4,19850,0.0257,LOW
2020-02-11,00:00:00,16.28,80.84,3.55,9.22,9.22,25.4,46.17,98.0,4.713,4.551,4.919,5.995,4.985,26037.21,31.18,78.02,1007.34,8.43,25.1,5.4,7,9130,0.01,LOW
2020-02-11,06:00:00,16.34,80.9,5.3,5.73,17.75,22.06,27.82,78.15,4.781,4.713,4.484,5.399,4.632,18503.45,28.94,80.88,1003.74,11.44,19.3,3.1,8,14670,0.01,LOW
2020-02-11,12:00:00,16.4,80.96,1.12,3.02,3.82,4.6,20.89,20.89,4.777,4.781,4.551,4.99,4.459,17278.2,25.76,82.64,1004.09,3.97,11.9,1.6,6,22100,0.01,LOW
2020-02-11,18:00:00,16.46,81.02,1.04,3.85,8.09,22.45,35.18,68.16,4.794,4.777,4.713,4.919,5.348,23726.63,26.2,79.05,1006.76,5.59,28.4,6.2,5,7650,0.01,LOW
2020-02-12,00:00:00,16.52,81.08,0.37,1.43,1.43,8.11,30.24,88.52,4.323,4.794,4.781,4.484,6.046,19336.96,25.86,89.53,1009.05,5.75,16.5,2.4,6,17400,0.01,LOW
2020-02-12,06:00:00,16.58,81.14,5.8,16.33,23.08,37.01,59.57,186.19,4.583,4.323,4.777,4.551,6.409,27923.36,25.69,75.56,1007.23,2.73,22.7,4.1,3,10900,0.01,LOW
2020-02-12,12:00:00,16.1,80.65,0.22,0.22,2.35,4.42,21.96,93.29,4.304,4.583,4.794,4.713,5.995,16244.33,25.17,74.38,1003.04,7.15,18.2,2.1,5,12450,0.01,LOW
2020-02-12,18:00:00,16.14,80.71,6.89,20.78,40.77,73.75,113.09,243.06,5.226,4.304,4.323,4.781,5.399,48501.12,31.34,68.23,1008.72,11.77,21.4,3.7,8,8320,0.0567,LOW
2020-02-13,00:00:00,16.18,80.75,3.59,11.03,20.29,20.29,37.57,161.71,5.006,5.226,4.583,4.777,4.99,23996.68,25.7,81.62,1006.34,5.38,14.7,1.2,6,15620,0.0129,LOW
2020-02-13,06:00:00,16.22,80.8,2.36,6.6,15.87,34.04,76.68,230.24,5.733,5.006,4.304,4.794,4.919,38223.81,28.03,84.63,1008.78,7.81,12.8,2.8,4,19850,0.041,LOW
2020-02-13,12:00:00,16.28,80.84,0.6,2.57,8.41,8.41,10.13,15.07,4.862,5.733,5.226,4.323,4.484,11891.04,25.82,75.73,1007.95,1.8,25.1,5.4,7,9130,0.01,LOW
2020-02-13,18:00:00,16.34,80.9,1.34,3.44,10.31,15.21,43.23,101.35,4.82,4.862,5.006,4.583,4.551,22533.73,26.0,75.24,1006.63,7.85,19.3,3.1,4,14670,0.01,LOW
2020-02-14,00:00:00,16.4,80.96,9.18,23.53,30.09,35.49,46.63,190.79,4.927,4.82,5.733,4.304,4.713,25785.66,28.46,71.0,1001.36,7.23,11.9,1.6,8,22100,0.0122,LOW
2020-02-14,06:00:00,16.46,81.02,12.81,20.47,36.97,77.29,143.23,304.19,5.857,4.927,4.862,5.226,4.781,62115.08,23.26,72.97,1010.72,6.66,28.4,6.2,7,7650,0.1061,LOW
2020-02-14,12:00:00,16.52,81.08,3.88,11.25,11.25,12.49,34.78,66.2,5.452,5.857,4.82,5.006,4.777,23783.42,24.42,75.36,1014.19,3.47,16.5,2.4,7,17400,0.0177,LOW
2020-02-14,18:00:00,16.58,81.14,0.65,4.91,6.47,14.37,44.78,133.68,5.117,5.452,4.927,5.733,4.794,22665.04,32.37,74.16,1004.81,12.57,22.7,4.1,7,10900,0.01,LOW
2020-02-15,00:00:00,16.1,80.65,2.37,6.04,10.53,19.34,25.9,86.8,5.112,5.117,5.857,4.862,4.323,17910.07,27.11,77.92,1010.71,8.61,18.2,2.1,7,12450,0.0115,LOW
2020-02-15,06:00:00,16.14,80.71,3.58,5.65,6.11,6.11,29.44,32.7,5.073,5.112,5.452,4.82,4.583,19307.15,27.21,72.24,1001.48,11.39,21.4,3.7,11,8320,0.01,LOW
2020-02-15,12:00:00,16.18,80.75,5.74,15.43,39.03,58.15,88.07,246.28,5.644,5.073,5.117,4.927,4.304,39363.42,27.0,81.24,1004.18,6.1,14.7,1.2,7,15620,0.0402,LOW
2020-02-15,18:00:00,16.22,80.8,3.32,11.82,32.13,55.25,93.3,267.54,6.173,5.644,5.112,5.857,5.226,43166.21,23.79,72.43,1000.72,11.28,12.8,2.8,5,19850,0.0356,LOW
2020-02-16,00:00:00,16.28,80.84,1.5,4.64,11.43,16.39,30.85,44.79,5.866,6.173,5.073,5.452,5.006,22296.87,26.92,71.68,1003.05,8.7,25.1,5.4,8,9130,0.01,LOW
2020-02-16,06:00:00,16.34,80.9,4.88,11.81,28.59,43.78,69.78,220.97,5.946,5.866,5.644,5.117,5.733,35607.82,27.75,83.77,1009.66,10.09,19.3,3.1,8,14670,0.0234,LOW
2020-02-16,12:00:00,16.4,80.96,7.71,15.27,27.97,45.56,82.72,245.6,6.208,5.946,6.173,5.112,4.862,40764.68,25.13,91.46,1007.88,11.24,11.9,1.6,9,22100,0.0687,LOW
2020-02-16,18:00:00,16.46,81.02,7.21,19.43,38.28,55.19,100.04,260.61,6.427,6.208,5.866,5.073,4.82,46510.5,25.39,70.41,1005.89,8.11,28.4,6.2,4,7650,0.0527,LOW
2020-02-17,00:00:00,16.52,81.08,0.63,11.63,30.28,58.97,104.96,270.9,6.976,6.427,5.946,5.644,4.927,47854.06,23.07,72.82,1008.99,9.29,16.5,2.4,9,17400,0.0443,LOW
2020-02-17,06:00:00,16.58,81.14,1.17,3.04,6.9,6.9,6.9,32.86,6.581,6.976,6.208,6.173,5.857,14301.72,28.5,77.45,1005.94,7.75,22.7,4.1,4,10900,0.01,LOW
2020-02-17,12:00:00,16.1,80.65,0.42,4.54,5.81,10.4,40.36,138.68,6.572,6.581,6.427,5.866,5.452,26225.41,26.95,78.48,1006.91,6.02,18.2,2.1,5,12450,0.0192,LOW
2020-02-17,18:00:00,16.14,80.71,8.56,16.0,39.74,48.2,66.34,144.18,6.468,6.572,6.976,5.946,5.117,34842.4,24.08,72.6,1001.12,10.35,21.4,3.7,5,8320,0.0341,LOW
2020-02-18,00:00:00,16.18,80.75,2.17,2.17,2.17,6.28,6.28,16.84,5.963,6.468,6.581,6.208,5.112,12939.34,29.87,80.07,1005.51,8.69,14.7,1.2,6,15620,0.01,LOW
2020-02-18,06:00:00,16.22,80.8,3.64,11.05,11.05,16.47,19.05,76.67,5.572,5.963,6.572,6.427,5.073,16092.48,29.86,77.53,1002.77,7.5,12.8,2.8,7,19850,0.01,LOW
2020-02-18,12:00:00,16.28,80.84,4.34,8.74,21.32,30.04,65.08,172.55,5.37,5.572,6.468,6.976,5.644,31281.16,28.06,75.33,1005.1,10.64,25.1,5.4,9,9130,0.0129,LOW
2020-02-18,18:00:00,16.34,80.9,4.22,6.09,7.13,7.13,27.56,91.76,5.394,5.37,5.963,6.581,6.173,19526.66,26.68,74.58,1009.75,5.28,19.3,3.1,6,14670,0.01,LOW
2020-02-19,00:00:00,16.4,80.96,0.51,1.07,1.07,3.93,24.12,40.47,5.376,5.394,5.572,6.572,5.866,19257.33,27.35,69.97,1001.78,6.2,11.9,1.6,4,22100,0.01,LOW
2020-02-19,06:00:00,16.46,81.02,2.45,6.62,11.79,24.85,40.74,117.23,5.136,5.376,5.37,6.468,5.946,23694.38,29.35,83.46,1006.18,11.03,28.4,6.2,8,7650,0.01,LOW
2020-02-19,12:00:00,16.52,81.08,5.17,14.19,21.69,49.39,60.6,161.0,5.227,5.136,5.394,5.963,6.208,30512.89,27.48,82.61,1003.99,4.3,16.5,2.4,9,17400,0.0211,LOW
2020-02-19,18:00:00,16.58,81.14,2.82,2.82,3.96,10.81,10.81,40.04,5.04,5.227,5.376,5.572,6.427,12170.37,25.41,85.66,1009.25,3.4,22.7,4.1,9,10900,0.01,LOW
2020-02-20,00:00:00,16.1,80.65,1.66,2.77,10.65,19.24,33.31,98.43,4.82,5.04,5.136,5.37,6.976,20223.25,25.16,89.65,1008.95,6.6,18.2,2.1,9,12450,0.01,LOW
2020-02-20,06:00:00,16.14,80.71,3.56,12.14,24.18,35.04,53.2,128.43,4.867,4.82,5.227,5.394,6.581,25850.45,27.76,85.3,1001.71,8.24,21.4,3.7,9,8320,0.0116,LOW
2020-02-20,12:00:00,16.18,80.75,9.81,25.2,31.37,72.53,112.84,233.02,5.295,4.867,5.04,5.376,6.572,50999.47,28.65,64.16,1007.05,2.86,14.7,1.2,5,15620,0.0722,LOW
2020-02-20,18:00:00,16.22,80.8,2.9,7.29,7.29,7.29,7.29,25.37,4.683,5.295,4.82,5.136,6.468,10909.25,25.52,83.62,1006.21,6.75,12.8,2.8,10,19850,0.01,LOW
2020-02-21,00:00:00,16.28,80.84,12.12,20.2,41.39,93.14,154.35,431.73,5.568,4.683,4.867,5.227,5.963,64020.27,20.75,71.69,1010.3,9.34,25.1,5.4,7,9130,0.1262,LOW
2020-02-21,06:00:00,16.34,80.9,5.79,13.41,31.36,55.37,63.84,195.58,5.944,5.568,5.295,5.04,5.572,33437.22,28.56,77.87,1003.41,6.8,19.3,3.1,7,14670,0.0331,LOW
2020-02-21,12:00:00,16.4,80.96,5.99,12.57,27.13,46.89,71.94,159.33,6.0,5.944,4.683,4.82,5.37,36740.4,27.25,74.37,999.92,7.08,11.9,1.6,10,22100,0.0247,LOW
2020-02-21,18:00:00,16.46,81.02,60.12,109.36,210.11,404.05,599.75,1534.78,10.553,6.0,5.568,4.867,5.394,228199.82,26.75,77.88,1011.27,5.47,28.4,6.2,7,7650,0.99,VERY_HIGH
2020-02-22,00:00:00,16.52,81.08,0.41,0.41,0.54,2.71,2.71,13.92,9.497,10.553,5.944,5.295,5.376,20584.12,25.51,69.98,1004.89,11.6,16.5,2.4,8,17400,0.015,LOW
2020-02-22,06:00:00,16.58,81.14,2.59,4.81,9.35,13.61,37.14,117.63,9.197,9.497,6.0,4.683,5.136,31079.29,25.38,86.49,1006.1,8.06,22.7,4.1,6,10900,0.0353,LOW
2020-02-22,12:00:00,16.1,80.65,2.83,8.86,19.33,34.54,62.09,187.21,8.93,9.197,10.553,5.568,5.227,38188.24,25.32,76.34,999.25,11.35,18.2,2.1,9,12450,0.0801,LOW
2020-02-22,18:00:00,16.14,80.71,0.19,0.75,0.75,0.75,0.75,0.75,8.484,8.93,9.497,5.944,5.04,15120.62,26.61,79.5,1006.92,8.82,21.4,3.7,6,8320,0.0115,LOW
2020-02-23,00:00:00,16.18,80.75,16.44,38.32,67.03,97.7,164.79,414.23,9.253,8.484,9.197,6.0,4.82,74625.12,25.91,83.13,1001.47,0.53,14.7,1.2,5,15620,0.4693,MODERATE
2020-02-23,06:00:00,16.22,80.8,0.97,0.97,2.32,2.32,4.43,6.24,8.532,9.253,8.93,10.553,4.867,16500.11,27.95,81.63,1007.46,7.25,12.8,2.8,9,19850,0.01,LOW
2020-02-23,12:00:00,16.28,80.84,4.03,4.03,9.16,24.39,56.16,164.11,8.114,8.532,8.484,9.497,5.295,31969.54,29.83,72.89,1005.56,5.22,25.1,5.4,10,9130,0.0318,LOW
2020-02-23,18:00:00,16.34,80.9,4.14,12.61,12.61,17.95,17.95,73.76,7.656,8.114,9.253,9.197,4.683,21306.4,29.37,77.81,1007.68,5.32,19.3,3.1,10,14670,0.0109,LOW
2020-02-24,00:00:00,16.4,80.96,2.73,2.98,10.56,18.87,34.35,64.22,7.284,7.656,8.532,8.93,5.568,22739.4,29.07,71.15,1001.44,5.0,11.9,1.6,6,22100,0.0129,LOW
2020-02-24,06:00:00,16.46,81.02,0.56,0.56,4.95,17.9,33.78,91.89,7.12,7.284,8.114,8.484,5.944,22808.11,28.12,73.97,1001.76,7.53,28.4,6.2,7,7650,0.01,LOW
2020-02-24,12:00:00,16.52,81.08,0.95,0.95,0.95,0.95,0.95,16.63,6.583,7.12,7.656,9.253,6.0,12307.57,24.5,71.19,1012.32,8.13,16.5,2.4,5,17400,0.0104,LOW
2020-02-24,18:00:00,16.58,81.14,23.85,55.47,100.5,186.37,324.34,1007.47,8.662,6.583,7.284,8.532,10.553,130143.65,30.53,79.08,1012.4,7.55,22.7,4.1,7,10900,0.9785,VERY_HIGH
2020-02-25,00:00:00,16.1,80.65,6.69,11.74,12.62,12.62,20.09,62.25,8.234,8.662,7.12,8.114,9.497,22222.89,28.57,77.91,1005.82,9.53,18.2,2.1,7,12450,0.0146,LOW
2020-02-25,06:00:00,16.14,80.71,7.95,20.11,29.85,52.36,59.41,170.45,8.028,8.234,6.583,7.656,9.197,36310.42,27.96,77.02,1010.64,5.63,21.4,3.7,8,8320,0.0481,LOW
2020-02-25,12:00:00,16.18,80.75,7.47,11.44,17.51,29.58,62.08,196.81,7.773,8.028,8.662,7.284,8.93,37017.6,25.83,81.59,1002.2,5.8,14.7,1.2,8,15620,0.0775,LOW
2020-02-25,18:00:00,16.22,80.8,7.28,17.86,31.61,57.31,100.61,281.18,8.034,7.773,8.234,7.12,8.484,49592.81,26.88,68.21,1010.59,6.18,12.8,2.8,2,19850,0.1365,LOW
2020-02-26,00:00:00,16.28,80.84,2.12,3.17,3.17,6.41,7.49,7.49,7.486,8.034,8.028,6.583,9.253,17502.35,22.09,77.91,1004.98,6.67,25.1,5.4,6,9130,0.01,LOW
2020-02-26,06:00:00,16.34,80.9,4.68,8.03,20.14,36.21,60.15,127.3,7.206,7.486,7.773,8.662,8.532,33378.23,25.93,77.29,1004.76,8.29,19.3,3.1,9,14670,0.0414,LOW
2020-02-26,12:00:00,16.4,80.96,42.71,124.31,250.71,361.87,543.32,1879.6,12.033,7.206,8.034,8.234,8.114,212995.77,24.48,79.34,1013.49,11.16,11.9,1.6,8,22100,0.99,VERY_HIGH
2020-02-26,18:00:00,16.46,81.02,6.41,7.12,16.58,19.23,38.28,88.49,11.311,12.033,7.486,8.028,7.656,32609.29,27.93,73.08,1010.03,8.05,28.4,6.2,6,7650,0.0465,LOW
2020-02-27,00:00:00,16.52,81.08,6.21,19.77,31.27,44.9,67.52,233.36,11.03,11.311,7.206,7.773,7.284,43942.38,27.65,72.09,1006.78,9.27,16.5,2.4,6,17400,0.1371,LOW
2020-02-27,06:00:00,16.58,81.14,1.62,2.94,2.94,8.09,25.6,46.6,10.232,11.03,12.033,8.034,7.12,26714.37,29.6,83.42,1002.09,9.96,22.7,4.1,9,10900,0.036,LOW
2020-02-27,12:00:00,16.1,80.65,4.68,12.24,28.81,37.72,68.28,216.47,10.013,10.232,11.311,7.486,6.583,41783.17,23.21,64.95,1010.69,6.12,18.2,2.1,9,12450,0.0967,LOW
2020-02-27,18:00:00,16.14,80.71,2.63,6.61,18.53,18.53,42.08,85.39,9.609,10.013,11.03,7.206,8.662,30548.23,25.03,77.87,1009.72,6.62,21.4,3.7,7,8320,0.0671,LOW
2020-02-28,00:00:00,16.18,80.75,1.57,2.67,2.67,16.75,27.69,74.92,9.368,9.609,10.232,12.033,8.234,26000.2,28.6,77.37,1011.25,8.02,14.7,1.2,8,15620,0.029,LOW
2020-02-28,06:00:00,16.22,80.8,8.92,18.19,48.51,79.73,158.99,420.55,9.887,9.368,10.013,11.311,8.028,74029.23,30.6,84.42,1003.13,7.42,12.8,2.8,5,19850,0.6233,HIGH
2020-02-28,12:00:00,16.28,80.84,3.19,3.43,14.72,18.3,26.27,64.29,9.516,9.887,9.609,11.03,7.773,25830.44,26.47,76.6,1012.74,6.58,25.1,5.4,6,9130,0.031,LOW
2020-02-28,18:00:00,16.34,80.9,0.53,2.81,8.15,11.91,11.91,33.83,8.762,9.516,9.368,10.232,8.034,21607.45,22.56,59.56,1009.8,8.37,19.3,3.1,10,14670,0.0217,LOW
2020-02-29,00:00:00,16.4,80.96,0.5,1.43,2.75,9.26,12.82,12.82,8.076,8.762,9.887,10.013,7.486,17634.96,25.0,89.19,1004.53,9.77,11.9,1.6,8,22100,0.0155,LOW
2020-02-29,06:00:00,16.46,81.02,4.91,5.39,5.39,12.09,12.09,51.83,7.424,8.076,9.516,9.609,7.206,16904.11,28.52,83.18,1009.97,8.68,28.4,6.2,5,7650,0.013,LOW
2020-02-29,12:00:00,16.52,81.08,0.88,4.03,6.39,11.95,26.29,68.91,6.764,7.424,8.762,9.368,12.033,22529.88,27.95,73.5,1005.26,8.36,16.5,2.4,6,17400,0.0201,LOW
2020-02-29,18:00:00,16.58,81.14,1.98,9.38,20.15,34.47,60.27,222.03,6.96,6.764,8.076,9.887,11.311,34244.53,32.25,83.66,1009.48,8.33,22.7,4.1,6,10900,0.0332,LOW
2020-03-01,00:00:00,16.1,80.65,2.76,2.76,2.76,4.59,9.8,41.08,6.623,6.96,7.424,9.516,11.03,14604.42,29.05,79.89,1007.63,6.42,18.2,2.1,7,12450,0.01,LOW
2020-03-01,06:00:00,16.14,80.71,1.65,4.18,10.59,13.05,26.42,50.72,6.369,6.623,6.764,8.762,10.232,21174.24,27.54,80.88,1002.51,9.72,21.4,3.7,7,8320,0.01,LOW
2020-03-01,12:00:00,16.18,80.75,0.71,0.71,4.57,8.01,12.86,58.87,5.991,6.369,6.96,8.076,10.013,12772.65,31.66,76.35,1005.76,10.97,14.7,1.2,8,15620,0.01,LOW
2020-03-01,18:00:00,16.22,80.8,2.8,10.12,18.45,27.28,42.7,117.52,5.647,5.991,6.623,7.424,9.609,24260.5,24.49,80.99,1008.72,7.91,12.8,2.8,4,19850,0.0113,LOW
2020-03-02,00:00:00,16.28,80.84,41.2,120.25,190.53,353.71,567.54,1762.85,10.339,5.647,6.369,6.764,9.368,217173.15,28.39,75.6,1006.31,5.94,25.1,5.4,7,9130,0.99,VERY_HIGH
2020-03-02,06:00:00,16.34,80.9,5.94,14.83,24.32,34.47,69.35,137.75,9.808,10.339,5.991,6.96,9.887,42152.17,25.81,78.04,1012.55,7.55,19.3,3.1,6,14670,0.1093,LOW
2020-03-02,12:00:00,16.4,80.96,9.16,25.93,51.91,91.57,161.55,471.42,10.294,9.808,5.647,6.623,9.516,74247.11,31.09,77.33,1006.45,6.86,11.9,1.6,7,22100,0.5602,HIGH
2020-03-02,18:00:00,16.46,81.02,0.28,0.28,1.37,20.5,42.17,114.23,9.824,10.294,10.339,6.369,8.762,31550.47,25.3,74.66,1006.12,9.51,28.4,6.2,8,7650,0.0336,LOW
2020-03-03,00:00:00,16.52,81.08,1.22,1.24,4.47,4.47,24.82,57.41,9.192,9.824,9.808,5.991,8.076,23206.4,26.32,73.13,1006.52,5.39,16.5,2.4,8,17400,0.019,LOW
2020-03-03,06:00:00,16.58,81.14,5.1,12.66,23.92,30.54,51.53,139.08,8.62,9.192,10.294,5.647,7.424,34056.25,24.91,77.23,1009.95,7.0,22.7,4.1,9,10900,0.0561,LOW
2020-03-03,12:00:00,16.1,80.65,4.17,12.68,28.23,52.93,91.96,169.98,8.761,8.62,9.824,10.339,6.764,47402.4,28.68,83.13,999.28,11.89,18.2,2.1,7,12450,0.1286,LOW
2020-03-03,18:00:00,16.14,80.71,8.14,13.37,36.39,67.82,133.5,338.68,9.174,8.761,9.192,9.808,6.96,62138.32,28.11,79.48,1005.35,11.87,21.4,3.7,9,8320,0.3477,MODERATE
